TIMESTAMP,FORECAST
20131105 20:00,0.3015044589252076
20131105 21:00,0.41482598432982076
20131105 22:00,0.43265259020519853
20131105 23:00,0.51044368848709
20131106 0:00,0.5073916935463565
20131106 1:00,0.3732990917341388
20131106 2:00,0.2684336419750446
20131106 3:00,0.19223181488390306
20131106 4:00,0.16664833213775498
20131106 5:00,0.16903151838208164
20131106 6:00,0.16211674916711427
20131106 7:00,0.1441081002200173
20131106 8:00,0.06218519951645707
20131106 9:00,0.06269829142963523
20131106 10:00,0.03658577435997401
20131106 11:00,0.19109389628105955
20131106 12:00,0.1606001329983533
20131106 13:00,0.36124369342254337
20131106 14:00,0.47772187679467937
20131106 15:00,0.5311600987170157
20131106 16:00,0.4896800155668197
20131106 17:00,0.33365561302203073
20131106 18:00,0.14323741400874912
20131106 19:00,0.08358361974389261
20131106 20:00,0.10674836744893046
20131106 21:00,0.19245084185393235
20131106 22:00,0.044000580876601525
20131106 23:00,0.019883703843286415
20131107 0:00,0.16814055881195333
20131107 1:00,0.3308133901670969
20131107 2:00,0.4280122739451171
20131107 3:00,0.3016130166734827
20131107 4:00,0.3962627099093856
20131107 5:00,0.5136547723435205
20131107 6:00,0.6739879718905737
20131107 7:00,0.9015937568040691
20131107 8:00,0.8304123683270328
20131107 9:00,0.4122409087298715
20131107 10:00,0.030072843293939222
20131107 11:00,0.0074200697481796585
20131107 12:00,0.341684373465724
20131107 13:00,0.38835486793447327
20131107 14:00,0.4334715907969331
20131107 15:00,0.16012420080769107
20131107 16:00,0.6368435854008236
20131107 17:00,0.7382838355715253
20131107 18:00,0.8000899883154995
20131107 19:00,0.7411321766455945
20131107 20:00,0.7813461523389886
20131107 21:00,0.7743796387207966
20131107 22:00,0.8616727178022263
20131107 23:00,0.8997781668516429
20131108 0:00,0.9103233383934353
20131108 1:00,0.902680185146088
20131108 2:00,0.9019081051505613
20131108 3:00,0.9026905480324088
20131108 4:00,0.9146931867130689
20131108 5:00,0.9171369925603705
20131108 6:00,0.8952443969803823
20131108 7:00,0.8595403951581427
20131108 8:00,0.8034648166056346
20131108 9:00,0.6877177703916342
20131108 10:00,0.5567116746239975
20131108 11:00,0.4552903652311491
20131108 12:00,0.3807012805390775
20131108 13:00,0.32986199183621867
20131108 14:00,0.2977047591604043
20131108 15:00,0.18755229569257903
20131108 16:00,0.11988810888966306
20131108 17:00,0.12934434716805754
20131108 18:00,0.1645253583106543
20131108 19:00,0.11565554530545352
20131108 20:00,0.1016337140916832
20131108 21:00,0.2277117393332313
20131108 22:00,0.40561217548997863
20131108 23:00,0.4673276303539966
20131109 0:00,0.42282182514152655
20131109 1:00,0.42153682995501907
20131109 2:00,0.45321564084084276
20131109 3:00,0.5123122713221067
20131109 4:00,0.5884625262464818
20131109 5:00,0.626296548726331
20131109 6:00,0.6351206888765892
20131109 7:00,0.6504540025008438
20131109 8:00,0.6978909446915194
20131109 9:00,0.6549818369787781
20131109 10:00,0.4804450133963174
20131109 11:00,0.4054458976941495
20131109 12:00,0.35289300049040495
20131109 13:00,0.3493176954932453
20131109 14:00,0.4728938003027876
20131109 15:00,0.4426477845690675
20131109 16:00,0.38657614520974537
20131109 17:00,0.36494824885825583
20131109 18:00,0.36194658278597824
20131109 19:00,0.35527789883948646
20131109 20:00,0.37144896455976184
20131109 21:00,0.4466311185098286
20131109 22:00,0.5579298845456586
20131109 23:00,0.5528482628544422
20131110 0:00,0.4975166383377774
20131110 1:00,0.5610729486597261
20131110 2:00,0.5469853003759608
20131110 3:00,0.5193406833976315
20131110 4:00,0.5197842935148991
20131110 5:00,0.5533532413212718
20131110 6:00,0.5856999597292054
20131110 7:00,0.600899786969963
20131110 8:00,0.5616334884197798
20131110 9:00,0.38582774793827834
20131110 10:00,0.3105139832724779
20131110 11:00,0.39015598316200606
20131110 12:00,0.5422153134735552
20131110 13:00,0.44943772505092294
20131110 14:00,0.3941494848753644
20131110 15:00,0.34740977325318045
20131110 16:00,0.3017642641315996
20131110 17:00,0.2460656564119974
20131110 18:00,0.17588684505274887
20131110 19:00,0.12139340832025436
20131110 20:00,0.14304452550228053
20131110 21:00,0.21869192221542466
20131110 22:00,0.26604843006831924
20131110 23:00,0.402870114040943
20131111 0:00,0.43478420833476594
20131111 1:00,0.36968227571209145
20131111 2:00,0.3717066480997273
20131111 3:00,0.4267924880641223
20131111 4:00,0.47050992843897976
20131111 5:00,0.48994805464073465
20131111 6:00,0.5002788515661658
20131111 7:00,0.5202275282953961
20131111 8:00,0.4712489852246522
20131111 9:00,0.2546579906323876
20131111 10:00,0.16821720681395558
20131111 11:00,0.35417936290225516
20131111 12:00,0.391863285840512
20131111 13:00,0.23588822243109941
20131111 14:00,0.14693447144755734
20131111 15:00,0.06602354398732047
20131111 16:00,0.0429955255431409
20131111 17:00,0.04090824470541321
20131111 18:00,0.04167083002426519
20131111 19:00,0.039068999746426414
20131111 20:00,0.034951614315864354
20131111 21:00,0.07305802087266766
20131111 22:00,0.1355367118570312
20131111 23:00,0.29517299234928895
20131112 0:00,0.37695327606789686
20131112 1:00,0.42197551198635086
20131112 2:00,0.4408688408296344
20131112 3:00,0.48820340347025226
20131112 4:00,0.5071316545679023
20131112 5:00,0.5294598369154109
20131112 6:00,0.5650997316482664
20131112 7:00,0.597746629858686
20131112 8:00,0.6504050058675057
20131112 9:00,0.6483120861654887
20131112 10:00,0.5521517545963279
20131112 11:00,0.437455317277311
20131112 12:00,0.35569284186875993
20131112 13:00,0.2680600551778385
20131112 14:00,0.19866431121751926
20131112 15:00,0.1463869744238977
20131112 16:00,0.10247765517662089
20131112 17:00,0.08325891190004064
20131112 18:00,0.07252254875712705
20131112 19:00,0.05565911565235471
20131112 20:00,0.03459712073247179
20131112 21:00,0.16528265098837824
20131112 22:00,0.05685274206967339
20131112 23:00,0.008018135852282615
20131113 0:00,0.00824917739081199
20131113 1:00,0.00949647772310569
20131113 2:00,0.007580363395439882
20131113 3:00,0.039064485188214704
20131113 4:00,0.14244156840783795
20131113 5:00,0.24014364092173413
20131113 6:00,0.3082234360131517
20131113 7:00,0.3459600643478824
20131113 8:00,0.3777567224564722
20131113 9:00,0.3776657689396652
20131113 10:00,0.5177767443422772
20131113 11:00,0.48654081281665285
20131113 12:00,0.35320018432577616
20131113 13:00,0.26362077335745315
20131113 14:00,0.29437400798898405
20131113 15:00,0.39441954574740645
20131113 16:00,0.3866770167368303
20131113 17:00,0.35517881215408575
20131113 18:00,0.32736726240153846
20131113 19:00,0.3334612551140568
20131113 20:00,0.35613986022530053
20131113 21:00,0.393652121724954
20131113 22:00,0.3603819045333063
20131113 23:00,0.21599275421102515
20131114 0:00,0.046662890824065606
20131114 1:00,0.01127821576525978
20131114 2:00,0.17639872258520217
20131114 3:00,0.4169868494809039
20131114 4:00,0.5143100794310635
20131114 5:00,0.49102702340434323
20131114 6:00,0.40799850698502116
20131114 7:00,0.3351248781998537
20131114 8:00,0.2605661375642532
20131114 9:00,0.07869449264647077
20131114 10:00,0.11370515840639595
20131114 11:00,0.23227987110444115
20131114 12:00,0.5426324691592503
20131114 13:00,0.6344768370061002
20131114 14:00,0.6370693472766433
20131114 15:00,0.6101166520770374
20131114 16:00,0.5203300866503842
20131114 17:00,0.4572313078210799
20131114 18:00,0.5165304576281979
20131114 19:00,0.5335299432548624
20131114 20:00,0.531431951573115
20131114 21:00,0.6033236646961511
20131114 22:00,0.6585407515177346
20131114 23:00,0.7183133569153473
20131115 0:00,0.6772745280186876
20131115 1:00,0.4902654879073278
20131115 2:00,0.25814285198208875
20131115 3:00,0.011049733296783604
20131115 4:00,0.01033582108901987
20131115 5:00,0.008908594781556922
20131115 6:00,0.004209778554111088
20131115 7:00,0.009801153112437344
20131115 8:00,0.027261018629459954
20131115 9:00,0.015436435690376005
20131115 10:00,0.017097136523173795
20131115 11:00,0.04396408513470185
20131115 12:00,0.1785093175488397
20131115 13:00,0.46507708424252225
20131115 14:00,0.7472212304765238
20131115 15:00,0.7367528103100249
20131115 16:00,0.7083502894374822
20131115 17:00,0.6680913793047201
20131115 18:00,0.6405254117795565
20131115 19:00,0.6355526045140252
20131115 20:00,0.6417530138231262
20131115 21:00,0.6318380623497424
20131115 22:00,0.6611112975613795
20131115 23:00,0.5983545513519788
20131116 0:00,0.5023499641816693
20131116 1:00,0.2614823955730907
20131116 2:00,0.1508962427896856
20131116 3:00,0.1652291158079775
20131116 4:00,0.2144130124167587
20131116 5:00,0.3178158011288046
20131116 6:00,0.41432764662226607
20131116 7:00,0.4781961123232543
20131116 8:00,0.5110609515585542
20131116 9:00,0.4241077006778857
20131116 10:00,0.35892843644822303
20131116 11:00,0.36517478576085605
20131116 12:00,0.4425922791549466
20131116 13:00,0.4256946837614164
20131116 14:00,0.3797091852501113
20131116 15:00,0.32061719801755917
20131116 16:00,0.2530203627622578
20131116 17:00,0.22300116065722886
20131116 18:00,0.23059626288668245
20131116 19:00,0.23730948476941993
20131116 20:00,0.26109617217932257
20131116 21:00,0.35990566499673005
20131116 22:00,0.4300932665209052
20131116 23:00,0.44586774867177237
20131117 0:00,0.38361329073075634
20131117 1:00,0.23378910798505093
20131117 2:00,0.2164696473376706
20131117 3:00,0.1817205543149205
20131117 4:00,0.1343290549374352
20131117 5:00,0.10961281160086411
20131117 6:00,0.12217549121447391
20131117 7:00,0.1485320024554566
20131117 8:00,0.17741185939846726
20131117 9:00,0.06031841738413224
20131117 10:00,0.1275261391462612
20131117 11:00,0.19752393666496726
20131117 12:00,0.1799308516775282
20131117 13:00,0.1457968654752353
20131117 14:00,0.13138775173390815
20131117 15:00,0.10150531617505454
20131117 16:00,0.07885004500108117
20131117 17:00,0.05829095347815283
20131117 18:00,0.06391121981322012
20131117 19:00,0.11567918585536763
20131117 20:00,0.10752049894169691
20131117 21:00,0.18900315801912537
20131117 22:00,0.23079681617365555
20131117 23:00,0.39370920343286553
20131118 0:00,0.30685360340175993
20131118 1:00,0.2726383346782084
20131118 2:00,0.22757382205731158
20131118 3:00,0.19601973964415986
20131118 4:00,0.17765777508019642
20131118 5:00,0.15573056822734532
20131118 6:00,0.13291730734262952
20131118 7:00,0.13985032845539358
20131118 8:00,0.184247582161027
20131118 9:00,0.1743184160444775
20131118 10:00,0.1679437311976537
20131118 11:00,0.15411203256646555
20131118 12:00,0.008877505936095487
20131118 13:00,0.17802333296951378
20131118 14:00,0.1348613608031073
20131118 15:00,0.1571507623792412
20131118 16:00,0.23951146053333705
20131118 17:00,0.29201843677565
20131118 18:00,0.30615007650257464
20131118 19:00,0.311663585413414
20131118 20:00,0.3141630378540148
20131118 21:00,0.4010847204551746
20131118 22:00,0.4378522182387199
20131118 23:00,0.5855411783385778
20131119 0:00,0.71259538653712
20131119 1:00,0.6215710357584481
20131119 2:00,0.5395808406293394
20131119 3:00,0.46448899092524254
20131119 4:00,0.4502081397510187
20131119 5:00,0.42996940951482276
20131119 6:00,0.4130950722464659
20131119 7:00,0.4108567284493949
20131119 8:00,0.3024536544707308
20131119 9:00,0.05295908512264624
20131119 10:00,0.47720366743541565
20131119 11:00,0.38172452406441426
20131119 12:00,0.3743244638870342
20131119 13:00,0.5116333959010726
20131119 14:00,0.5608211660186315
20131119 15:00,0.3384481889418618
20131119 16:00,0.4297013779040677
20131119 17:00,0.42082076745868147
20131119 18:00,0.3483598942573556
20131119 19:00,0.22702997908782674
20131119 20:00,0.30231598824571915
20131119 21:00,0.2123091982656531
20131119 22:00,0.31442204326909984
20131119 23:00,0.35756772035916473
20131120 0:00,0.4414941989957972
20131120 1:00,0.09743505750530979
20131120 2:00,0.09694786795246735
20131120 3:00,0.2778742166688639
20131120 4:00,0.4907636241939164
20131120 5:00,0.5637391191070069
20131120 6:00,0.5531622040828648
20131120 7:00,0.5631982352466869
20131120 8:00,0.5973403274315716
20131120 9:00,0.8218424319844131
20131120 10:00,0.7683855291569892
20131120 11:00,0.6157110859967476
20131120 12:00,0.4919700048918463
20131120 13:00,0.3928486556225339
20131120 14:00,0.36500303277266166
20131120 15:00,0.34968758810946365
20131120 16:00,0.30532572452429196
20131120 17:00,0.1841985443175913
20131120 18:00,0.19448787679083868
20131120 19:00,0.19994240714499423
20131120 20:00,0.25408363797751843
20131120 21:00,0.3712391417295544
20131120 22:00,0.33258924566767956
20131120 23:00,0.2930053905708183
20131121 0:00,0.2207141859287729
20131121 1:00,0.08978810690750105
20131121 2:00,0.20505935398739883
20131121 3:00,0.3340997737506841
20131121 4:00,0.40855622455974316
20131121 5:00,0.44374251824198563
20131121 6:00,0.4639227695863015
20131121 7:00,0.5059797970134268
20131121 8:00,0.607748159647425
20131121 9:00,0.6253830973445433
20131121 10:00,0.48623738414134454
20131121 11:00,0.4181875553123815
20131121 12:00,0.3644019627466877
20131121 13:00,0.28921349523996387
20131121 14:00,0.19774050616766292
20131121 15:00,0.20482282796351559
20131121 16:00,0.13452899054145373
20131121 17:00,0.07691862530209637
20131121 18:00,0.05380385091185502
20131121 19:00,0.038826196143976865
20131121 20:00,0.08207334524108223
20131121 21:00,0.18970503866051924
20131121 22:00,0.36590820838261084
20131121 23:00,0.36065435776339694
20131122 0:00,0.3209174851046308
20131122 1:00,0.39138408682524517
20131122 2:00,0.40312625000227076
20131122 3:00,0.39547861640196924
20131122 4:00,0.43100119080764454
20131122 5:00,0.5041901148339081
20131122 6:00,0.5854667035637791
20131122 7:00,0.6226127007889346
20131122 8:00,0.6381400503167312
20131122 9:00,0.609790563991397
20131122 10:00,0.5685956004108723
20131122 11:00,0.48870573326641065
20131122 12:00,0.3797507081835034
20131122 13:00,0.29216407607251416
20131122 14:00,0.24201563614124577
20131122 15:00,0.19786538282117494
20131122 16:00,0.19332259746292468
20131122 17:00,0.18100869921682605
20131122 18:00,0.18345565270465958
20131122 19:00,0.1823277282839486
20131122 20:00,0.18068717260394163
20131122 21:00,0.2627150301432435
20131122 22:00,0.4473324169429267
20131122 23:00,0.5061038697462923
20131123 0:00,0.4292238287342558
20131123 1:00,0.44212317191923933
20131123 2:00,0.3775128083948571
20131123 3:00,0.3664153439328528
20131123 4:00,0.38399362014350746
20131123 5:00,0.41740188591030236
20131123 6:00,0.41711430842593433
20131123 7:00,0.4504669956090792
20131123 8:00,0.5752586982873122
20131123 9:00,0.5742931122467452
20131123 10:00,0.40285869074148284
20131123 11:00,0.3519698449838762
20131123 12:00,0.25286580625260147
20131123 13:00,0.24413879202995847
20131123 14:00,0.28483341321261246
20131123 15:00,0.2824066659710729
20131123 16:00,0.305240866476864
20131123 17:00,0.28385836801377007
20131123 18:00,0.24027112576993215
20131123 19:00,0.2073488677855222
20131123 20:00,0.25777707351912493
20131123 21:00,0.37369821645537815
20131123 22:00,0.3738120286793878
20131123 23:00,0.2926268344610756
20131124 0:00,0.20005642821041736
20131124 1:00,0.035264589446521555
20131124 2:00,0.011577944720387201
20131124 3:00,0.025606523857475416
20131124 4:00,0.05851477308772335
20131124 5:00,0.10199109737810819
20131124 6:00,0.14799630469805525
20131124 7:00,0.19432151295998512
20131124 8:00,0.20865732180755803
20131124 9:00,0.20330029549784445
20131124 10:00,0.23148395364866925
20131124 11:00,0.3420159573559429
20131124 12:00,0.4026816796833197
20131124 13:00,0.45254765660983853
20131124 14:00,0.45640731445501803
20131124 15:00,0.4315523682437563
20131124 16:00,0.39311123462197184
20131124 17:00,0.36191249017365923
20131124 18:00,0.32924500696418146
20131124 19:00,0.32999569862165234
20131124 20:00,0.35824317351837554
20131124 21:00,0.4214819726487393
20131124 22:00,0.45941557873153993
20131124 23:00,0.4662602036877024
20131125 0:00,0.3650201602723664
20131125 1:00,0.1111858937738388
20131125 2:00,0.008978584741860196
20131125 3:00,0.010534462650695797
20131125 4:00,0.010007143252812822
20131125 5:00,0.00866826685360722
20131125 6:00,0.007042344802778655
20131125 7:00,0.008172608155967986
20131125 8:00,0.010519134983365763
20131125 9:00,0.011717692484072728
20131125 10:00,0.19457022507144917
20131125 11:00,0.33650756917613034
20131125 12:00,0.2721375384338858
20131125 13:00,0.30789129172298413
20131125 14:00,0.3783461699367736
20131125 15:00,0.4192754590464487
20131125 16:00,0.42809946987631964
20131125 17:00,0.4359638304751341
20131125 18:00,0.4269197395467268
20131125 19:00,0.4180379509791612
20131125 20:00,0.3792790439052771
20131125 21:00,0.45200485933542023
20131125 22:00,0.4901696612807198
20131125 23:00,0.47054399928852053
20131126 0:00,0.332405511695435
20131126 1:00,0.040450166519149455
20131126 2:00,0.011087416210770584
20131126 3:00,0.007832409758399272
20131126 4:00,0.008258732953350112
20131126 5:00,0.018636135190346792
20131126 6:00,0.04820543483150175
20131126 7:00,0.09612365440008741
20131126 8:00,0.1483566563839558
20131126 9:00,0.06490474365276544
20131126 10:00,0.16929215401655195
20131126 11:00,0.3923316838516895
20131126 12:00,0.5411036129842985
20131126 13:00,0.4314374786368349
20131126 14:00,0.44542935547433427
20131126 15:00,0.481822709794792
20131126 16:00,0.5295708762309506
20131126 17:00,0.5799874383711927
20131126 18:00,0.5792635169403217
20131126 19:00,0.569952581443169
20131126 20:00,0.5765798049156556
20131126 21:00,0.6726786935593361
20131126 22:00,0.6442641076146449
20131126 23:00,0.7453228674221806
20131127 0:00,0.826542617569547
20131127 1:00,0.7340264694152605
20131127 2:00,0.6745153648816999
20131127 3:00,0.6565179710402811
20131127 4:00,0.6507182138056224
20131127 5:00,0.6303663354799456
20131127 6:00,0.5747885500344934
20131127 7:00,0.5106989409217499
20131127 8:00,0.41521778549655597
20131127 9:00,0.03599850081243883
20131127 10:00,0.15613170668585408
20131127 11:00,0.5592227599824167
20131127 12:00,0.49759837232462356
20131127 13:00,0.42333452904478985
20131127 14:00,0.31909138454374375
20131127 15:00,0.023697091069720955
20131127 16:00,0.010397540041225728
20131127 17:00,0.007547619484277401
20131127 18:00,0.007543989106011839
20131127 19:00,0.007607384329249456
20131127 20:00,0.008836549550996775
20131127 21:00,0.009175976596185187
20131127 22:00,0.48182069872137046
20131127 23:00,0.7590087692840792
20131128 0:00,0.7728591408783285
20131128 1:00,0.4485217681899387
20131128 2:00,0.7171632027641599
20131128 3:00,0.4878003807536251
20131128 4:00,0.5014717129658477
20131128 5:00,0.6229827267514985
20131128 6:00,0.49967288126288967
20131128 7:00,0.2154264247432911
20131128 8:00,0.3413420497946147
20131128 9:00,0.3335496722300304
20131128 10:00,0.44953607073180013
20131128 11:00,0.4316795638740407
20131128 12:00,0.42642074722896606
20131128 13:00,0.5677371358727203
20131128 14:00,0.5663735416186286
20131128 15:00,0.5298504007395115
20131128 16:00,0.5611925803246844
20131128 17:00,0.5292105092279646
20131128 18:00,0.5869845235792264
20131128 19:00,0.5997108125415238
20131128 20:00,0.6092953275462669
20131128 21:00,0.7087654882805761
20131128 22:00,0.7483104453428902
20131128 23:00,0.7261892520387208
20131129 0:00,0.6815913859948712
20131129 1:00,0.6086338874933706
20131129 2:00,0.5279773507788761
20131129 3:00,0.5017022630766039
20131129 4:00,0.5071713082639526
20131129 5:00,0.5061050583008369
20131129 6:00,0.5182913259692619
20131129 7:00,0.5483523909951629
20131129 8:00,0.5872134890187972
20131129 9:00,0.5344852263640565
20131129 10:00,0.39135709305720834
20131129 11:00,0.4338841744969306
20131129 12:00,0.5114838895418803
20131129 13:00,0.5854532406846475
20131129 14:00,0.6416159381505508
20131129 15:00,0.6889002510605096
20131129 16:00,0.6953514865608974
20131129 17:00,0.6984741917059347
20131129 18:00,0.72856735218694
20131129 19:00,0.7758987035186706
20131129 20:00,0.8004811845518423
20131129 21:00,0.8568325284592948
20131129 22:00,0.9149800316835524
20131129 23:00,0.9187725961174333
20131130 0:00,0.9155748078812569
20131130 1:00,0.8505349286030321
20131130 2:00,0.7912598833479341
20131130 3:00,0.6785079974969497
20131130 4:00,0.6252310128242042
20131130 5:00,0.6035464287174381
20131130 6:00,0.5840950966097438
20131130 7:00,0.5755628261613364
20131130 8:00,0.6257464933890722
20131130 9:00,0.4547804635725994
20131130 10:00,0.4515908773866366
20131130 11:00,0.5491845871326477
20131130 12:00,0.6292768981822032
20131130 13:00,0.6883303569069619
20131130 14:00,0.7841174723368827
20131130 15:00,0.8719891539156013
20131130 16:00,0.7733275078488226
20131130 17:00,0.6629159494658308
20131130 18:00,0.7506378074280544
20131130 19:00,0.7745089056663581
20131130 20:00,0.8977330198171333
20131130 21:00,0.9216920503016578
20131130 22:00,0.9112986508207095
20131130 23:00,0.8451022401655564
20131201 0:00,0.6674822856355571
